"block_time","condition_id","makerAmountFilled","makerAssetId","nb_subclass","source_provenance","takerAmountFilled","takerAssetId","tx_hash"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","1547999999","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","2291909274","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","28538375","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","92059274","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","11780000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","38000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","11160000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","36000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","26970000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","87000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","6400000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","20000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","80000000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","250000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","6080000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","19000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","5760000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","18000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","11840000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","37000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
