condition_id,tx_hash,block_time,source_provenance,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,ordering_key,matched_side,tx_hash_relation
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x9ba3c7d229f8c87de59a9a314e618d77d2ca76bea3688b4d5d854f1c937335fd,1772271003.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,9999999,28571427,,side_0,DUNE_ONLY
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x9ba3c7d229f8c87de59a9a314e618d77d2ca76bea3688b4d5d854f1c937335fd,1772271003.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75024428455096870875984688928039027558009491467451272577964844877843591010157,16328928,25121427,,side_1,DUNE_ONLY
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x9ba3c7d229f8c87de59a9a314e618d77d2ca76bea3688b4d5d854f1c937335fd,1772271003.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75024428455096870875984688928039027558009491467451272577964844877843591010157,2242500,3450000,,side_1,DUNE_ONLY
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x573bac5b9d8a526634779539b3a7bc08682d7c8b4a346fc87d1e90937796014d,1772271325.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,17500000,50000000,,side_0,DUNE_ONLY
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x573bac5b9d8a526634779539b3a7bc08682d7c8b4a346fc87d1e90937796014d,1772271325.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75024428455096870875984688928039027558009491467451272577964844877843591010157,32500000,50000000,,side_1,DUNE_ONLY
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x1e420881916bd2f8f337a228d7ab70edb6133579385ba8812a8ec52a14448aa9,1772271333.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,17894000,50000000,,side_0,DUNE_ONLY
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x1e420881916bd2f8f337a228d7ab70edb6133579385ba8812a8ec52a14448aa9,1772271333.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75024428455096870875984688928039027558009491467451272577964844877843591010157,19686400,30760000,,side_1,DUNE_ONLY
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x1e420881916bd2f8f337a228d7ab70edb6133579385ba8812a8ec52a14448aa9,1772271333.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75024428455096870875984688928039027558009491467451272577964844877843591010157,5529600,8640000,,side_1,DUNE_ONLY
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x1e420881916bd2f8f337a228d7ab70edb6133579385ba8812a8ec52a14448aa9,1772271333.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75024428455096870875984688928039027558009491467451272577964844877843591010157,6890000,10600000,,side_1,DUNE_ONLY
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75024428455096870875984688928039027558009491467451272577964844877843591010157,1547999999,2291909274,,side_1,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,28538375,92059274,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,11780000,38000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,11160000,36000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,26970000,87000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,6400000,20000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,80000000,250000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,6080000,19000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,5760000,18000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,11840000,37000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,10560000,33000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,16000000,50000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,19392000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,19392000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,19392000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,19392000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,19392000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,92608000,289400000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,64020000,194000000,,side_0,OVERLAP
