condition_id,tx_hash,block_time,source_provenance,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,ordering_key,matched_side,tx_hash_relation
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x6d657878561adc4f2e876349b99bb2d11ae1f4cf8b2eca98d1e0e17940f99f5f,1747872630.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,1981200,5080000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x57536885d7515975608e972ffa00e0cc0e06d5f7d4706597467e35974e80f19b,1747872904.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,14435256600956461523169994922369526133793986263085343330506586915623100183027,9200000,20000000,,side_0,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x57536885d7515975608e972ffa00e0cc0e06d5f7d4706597467e35974e80f19b,1747872904.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,10800000,20000000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x0114775e56de9a4d15459af1af96c6f755197f7931fcfcbe591c24c30723a9f2,1747873032.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,5900000,10000000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x0114775e56de9a4d15459af1af96c6f755197f7931fcfcbe591c24c30723a9f2,1747873032.0,polymarket_polygon.ctfexchange_evt_orderfilled,75733971725278593390564231138542512168823400487237894119484650583660636319558,0,10000000,5900000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x5a43d350a650d8fc950796c453cb433517364cc36a324ea89f08d5c70327d8b4,1747872922.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,14435256600956461523169994922369526133793986263085343330506586915623100183027,963172000,2735800000,,side_0,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x5a43d350a650d8fc950796c453cb433517364cc36a324ea89f08d5c70327d8b4,1747872922.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,441600000,690000000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x5a43d350a650d8fc950796c453cb433517364cc36a324ea89f08d5c70327d8b4,1747872922.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,1248000000,1920000000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x5a43d350a650d8fc950796c453cb433517364cc36a324ea89f08d5c70327d8b4,1747872922.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,83028000,125800000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x5353dd4754f7c4b06e6efe40994b31a4a6201edab2b6b77598b7d92ab6625e69,1747872924.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,14435256600956461523169994922369526133793986263085343330506586915623100183027,45000000,100000000,,side_0,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x5353dd4754f7c4b06e6efe40994b31a4a6201edab2b6b77598b7d92ab6625e69,1747872924.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,55000000,100000000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x36523cdf51abc4a8cbd72ca50e74471e8fd21bcaa1833297418e22c76d235448,1747872916.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75733971725278593390564231138542512168823400487237894119484650583660636319558,49400000,80000000,,side_1,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x36523cdf51abc4a8cbd72ca50e74471e8fd21bcaa1833297418e22c76d235448,1747872916.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,14435256600956461523169994922369526133793986263085343330506586915623100183027,26600000,70000000,,side_0,DUNE_ONLY
0x0cb2ceea234b5983a21b51186d52aede1f85e242a519123508ea18ac53a561c2,0x36523cdf51abc4a8cbd72ca50e74471e8fd21bcaa1833297418e22c76d235448,1747872916.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,14435256600956461523169994922369526133793986263085343330506586915623100183027,4000000,10000000,,side_0,DUNE_ONLY
